19.931 34.000
19.951 24.000
19.971 23.000
19.991 27.000
20.011 22.000
20.031 29.000
20.051 23.000
20.071 30.000
20.091 18.000
20.111 20.000
20.132 21.000
20.152 32.000
20.172 27.000
20.192 31.000
20.212 21.000
20.232 18.000
20.253 17.000
20.273 25.000
20.293 35.000
20.313 28.000
20.333 35.000
20.354 33.000
20.374 22.000
20.394 24.000
20.415 17.000
20.435 35.000
20.455 37.000
20.476 31.000
20.496 32.000
20.516 25.000
20.537 29.000
20.557 20.000
20.578 37.000
20.598 23.000
20.619 49.000
20.639 28.000
20.660 26.000
20.680 28.000
20.701 32.000
20.721 29.000
20.742 32.000
20.762 24.000
20.783 29.000
20.803 27.000
20.824 36.000
20.845 35.000
20.865 18.000
20.886 43.000
20.907 32.000
20.927 39.000
20.948 42.000
20.969 29.000
20.989 31.000
21.010 32.000
21.031 25.000
21.052 28.000
21.073 27.000
21.093 27.000
21.114 22.000
21.135 29.000
21.156 28.000
21.177 33.000
21.198 33.000
21.218 34.000
21.239 27.000
21.260 36.000
21.281 27.000
21.302 20.000
21.323 36.000
21.344 33.000
21.365 24.000
21.386 35.000
21.407 31.000
21.428 25.000
21.449 29.000
21.470 40.000
21.491 28.000
21.512 24.000
21.533 22.000
21.555 31.000
21.576 25.000
21.597 32.000
21.618 25.000
21.639 26.000
21.660 16.000
21.682 27.000
21.703 28.000
21.724 24.000
21.745 24.000
21.766 27.000
21.788 21.000
21.809 29.000
21.830 26.000
21.852 25.000
21.873 16.000
21.894 26.000
21.916 28.000
21.937 24.000
21.958 36.000
21.980 39.000
22.001 28.000
22.023 22.000
22.044 29.000
22.065 29.000
22.087 27.000
22.108 28.000
22.130 30.000
22.151 24.000
22.173 29.000
22.194 22.000
22.216 36.000
22.238 19.000
22.259 30.000
22.281 32.000
22.302 35.000
22.324 28.000
22.346 34.000
22.367 28.000
22.389 32.000
22.410 34.000
22.432 29.000
22.454 25.000
22.476 27.000
22.497 27.000
22.519 24.000
22.541 27.000
22.563 23.000
22.584 29.000
22.606 32.000
22.628 28.000
22.650 22.000
22.672 35.000
22.693 23.000
22.715 29.000
22.737 33.000
22.759 34.000
22.781 22.000
22.803 34.000
22.825 19.000
22.847 30.000
22.869 29.000
22.891 33.000
22.913 26.000
22.935 18.000
22.957 26.000
22.979 33.000
23.001 33.000
23.023 20.000
23.045 28.000
23.067 27.000
23.089 27.000
23.111 32.000
23.133 32.000
23.155 25.000
23.177 30.000
23.199 28.000
23.222 24.000
23.244 32.000
23.266 35.000
23.288 29.000
23.310 34.000
23.333 34.000
23.355 28.000
23.377 34.000
23.399 25.000
23.422 40.000
23.444 30.000
23.466 32.000
23.489 36.000
23.511 32.000
23.533 20.000
23.556 31.000
23.578 26.000
23.600 28.000
23.623 24.000
23.645 35.000
23.668 27.000
23.690 38.000
23.713 26.000
23.735 29.000
23.757 32.000
23.780 35.000
23.802 25.000
23.825 39.000
23.848 26.000
23.870 32.000
23.893 25.000
23.915 33.000
23.938 33.000
23.960 26.000
23.983 26.000
24.006 35.000
24.028 28.000
24.051 25.000
24.073 23.000
24.096 28.000
24.119 39.000
24.142 31.000
24.164 29.000
24.187 36.000
24.210 39.000
24.232 36.000
24.255 34.000
24.278 45.000
24.301 36.000
24.324 38.000
24.346 39.000
24.369 47.000
24.392 33.000
24.415 52.000
24.438 52.000
24.461 51.000
24.483 52.000
24.506 56.000
24.529 54.000
24.552 64.000
24.575 49.000
24.598 35.000
24.621 43.000
24.644 41.000
24.667 38.000
24.690 41.000
24.713 37.000
24.736 36.000
24.759 27.000
24.782 30.000
24.805 40.000
24.828 38.000
24.851 30.000
24.874 25.000
24.897 33.000
24.921 25.000
24.944 26.000
24.967 38.000
24.990 36.000
25.013 28.000
25.036 27.000
25.060 35.000
25.083 25.000
25.106 27.000
25.129 21.000
25.152 25.000
25.176 24.000
25.199 36.000
25.222 37.000
25.245 36.000
25.269 36.000
25.292 32.000
25.315 28.000
25.339 36.000
25.362 32.000
25.385 31.000
25.409 42.000
25.432 27.000
25.456 28.000
25.479 42.000
25.502 35.000
25.526 39.000
25.549 29.000
25.573 33.000
25.596 25.000
25.620 29.000
25.643 35.000
25.667 27.000
25.690 47.000
25.714 31.000
25.737 34.000
25.761 40.000
25.784 33.000
25.808 34.000
25.832 45.000
25.855 45.000
25.879 44.000
25.902 48.000
25.926 36.000
25.950 45.000
25.973 56.000
25.997 65.000
26.021 68.000
26.044 73.000
26.068 77.000
26.092 84.000
26.115 76.000
26.139 90.000
26.163 94.000
26.187 125.000
26.211 119.000
26.234 133.000
26.258 133.000
26.282 145.000
26.306 141.000
26.330 139.000
26.353 127.000
26.377 105.000
26.401 125.000
26.425 115.000
26.449 116.000
26.473 105.000
26.497 91.000
26.521 92.000
26.545 64.000
26.568 63.000
26.592 64.000
26.616 49.000
26.640 41.000
26.664 56.000
26.688 56.000
26.712 71.000
26.736 48.000
26.760 47.000
26.784 77.000
26.809 82.000
26.833 75.000
26.857 67.000
26.881 69.000
26.905 81.000
